Modo,decil_renda,RM,share,frequencia,frequencia_sd,frequencia_ci,ticket,ticket_sd,ticket_ci,gasto,gasto_sd,gasto_ci,pop,pop2
Transporte Privado,10,Porto Alegre,0.001869918699,5.463720431,6.367543447,1.502434207,480.4091224,700.4741127,165.2782234,8520.296878,7632.687736,1800.947452,36902,69.00373984
Transporte Privado,10,Recife,0.003062330623,5.008409764,4.42257137,0.8154244319,375.2160896,537.9136656,99.17939328,7104.32187,5566.283506,1026.299676,36902,113.0061247
Transporte Privado,10,Rio de Janeiro,0.003739837398,5.545945713,5.507653246,0.9189145709,303.4507973,501.4502648,83.663574,7203.117844,5585.595426,931.9186948,36902,138.0074797
Transporte Privado,10,Salvador,0.002059620596,6.925676308,6.634078244,1.491495285,314.5076993,429.2704396,96.50999173,8732.858414,8625.904467,1939.304205,36902,76.00411924
Transporte Privado,10,Sao Luis,0.0008130081301,6.589110984,4.885456824,1.748206149,352.5715214,521.7233921,186.6928877,7182.029236,5960.920592,2133.048845,36902,30.00162602
Transporte Privado,10,Sao Paulo,0.004281842818,6.530258665,6.330142158,0.9870360414,369.4492541,505.3560672,78.79833338,8858.145898,7496.359317,1168.880041,36902,158.0085637
Transporte Privado,10,Vitoria,0.001842818428,8.205903886,6.180865808,1.469071555,289.4465091,472.2571504,112.246337,9350.856173,5982.345266,1421.887084,36902,68.00368564
Transporte Privado,10,Zona Rural,0.04650406504,4.659316759,3.983091581,0.1884559014,339.8774138,745.9378085,35.29328393,6615.192971,7955.649586,376.4134174,36902,1716.093008
Transporte Publico,1,Belem,0.001068841297,7.057331328,8.636278817,3.257563304,31.69222537,54.93104787,20.71973006,774.7159651,600.0822212,226.3481604,25262,27.00106884
Transporte Publico,1,Belo Horizonte,0.004512885476,10.69641906,9.144727525,1.678674277,18.97271913,32.42235594,5.951689076,1212.862119,1152.390999,211.5414726,25262,114.0045129
Transporte Publico,1,Brasil Urbano,0.08099441827,6.402161904,7.268506172,0.3149491497,37.09533576,93.94736344,4.070801006,800.9614256,1034.170424,44.8112842,25262,2046.080994
Transporte Publico,1,Brasilia,0.005581726772,11.43332608,10.41382893,1.718893519,20.84515479,47.50112104,7.84047536,1465.911586,1426.752507,235.4979763,25262,141.0055817
Transporte Publico,1,Campo Grande,0.001741815447,8.957576226,7.565717096,2.235485467,22.25233769,76.39401711,22.57257479,887.3381595,752.9630032,222.4822617,25262,44.00174182
Transporte Publico,1,Cuiaba,0.0005146272911,12.89358744,7.788880964,4.234006124,11.48261202,5.554545564,3.019429883,2095.473899,1890.656565,1027.753731,25262,13.00051463
Transporte Publico,1,Curitiba,0.001464708444,11.86162355,9.687286007,3.121399463,18.62137448,34.18163447,11.01387276,1351.308815,985.3365428,317.4912926,25262,37.00146471
Transporte Publico,1,Florianopolis,0.0007521475793,12.26562968,9.269869165,4.168164932,19.58465948,40.51791081,18.21873987,1530.795366,1256.818347,565.1240667,25262,19.00075215
Transporte Publico,1,Fortaleza,0.004750405764,8.276549046,9.120625398,1.631856956,23.09685529,39.54991792,7.076248158,803.049707,1021.153643,182.704212,25262,120.0047504
Transporte Publico,1,Goiania,0.001306361585,10.98947291,9.644403569,3.290534863,18.78032816,29.90003306,10.20147078,1057.349329,893.2331674,304.7585947,25262,33.00130636
Transporte Publico,1,Maceio,0.003246110605,7.357736166,8.399037375,1.817902886,13.89123376,19.83759736,4.293685559,748.5822895,1041.346713,225.3909715,25262,82.00324611
Transporte Publico,1,Manaus,0.003364870749,10.83111833,9.365078732,1.990902818,15.36152346,28.38297547,6.033878355,1033.205501,1041.529418,221.416596,25262,85.00336487
Transporte Publico,1,Porto Alegre,0.00261272317,14.19052729,14.33512123,3.458418085,23.80836665,61.32728557,14.79550749,993.6585791,922.7728346,222.6234581,25262,66.00261272
Transporte Publico,1,Recife,0.006927675072,8.704147649,8.625609879,1.277964762,10.67536402,11.66820522,1.728753713,802.4092604,793.9169165,117.6262151,25262,175.0069277
Transporte Publico,1,Rio de Janeiro,0.01084675983,10.12108909,8.149040026,0.9648932337,12.64293847,18.68128634,2.211971806,1224.605637,1172.089723,138.7821682,25262,274.0108468
Transporte Publico,1,Salvador,0.004512885476,8.855713263,7.690068889,1.411646306,16.36245564,34.73933981,6.377011887,782.9308251,670.5442859,123.090102,25262,114.0045129
Transporte Publico,1,Sao Luis,0.001662642017,8.991444698,8.699215214,2.630895035,14.63060384,21.36602039,6.46170437,745.4319628,620.3884653,187.6234687,25262,42.00166264
Transporte Publico,1,Sao Paulo,0.006452634496,15.06688318,14.12492518,2.168405225,20.53520593,49.82333359,7.648690209,1679.782079,1580.651449,242.6556473,25262,163.0064526
Transporte Publico,1,Vitoria,0.004473298761,10.75672458,9.891100932,1.823700441,28.3696986,50.57162633,9.324290379,906.7652212,611.5318105,112.7529524,25262,113.0044733
Transporte Publico,1,Zona Rural,0.02014963778,4.399922333,4.424675044,0.3843886725,31.37186134,74.92262666,6.508819002,700.1378179,849.6224073,73.80999193,25262,509.0201496
Transporte Publico,2,Belem,0.0008313210087,6.627489711,7.207176024,3.082503463,56.85474313,116.8084798,49.95889406,924.9843459,541.8713712,231.7579552,25262,21.00083132
Transporte Publico,2,Belo Horizonte,0.003998258185,12.05106598,9.022499684,1.759601324,38.85905146,79.38197898,15.48136771,1709.060665,1526.426345,297.6893224,25262,101.0039983
Transporte Publico,2,Brasil Urbano,0.0589842049,7.436517709,8.176904662,0.4151871382,46.6512889,88.38186444,4.487641092,1043.541867,1172.058613,59.51196467,25262,1490.058984
Transporte Publico,2,Brasilia,0.004314951902,12.99177678,9.016270012,1.692628899,39.97069574,116.1650155,21.80771672,1883.079017,1316.056472,247.0639426,25262,109.004315
Transporte Publico,2,Campo Grande,0.001187601441,10.16473048,8.349983367,2.98794827,17.09534479,33.0375395,11.82211445,1022.59781,718.0582636,256.9491282,25262,30.0011876
Transporte Publico,2,Cuiaba,0.0005542140058,18.08191538,16.37915006,8.579765844,21.49441506,36.11338845,18.91700214,1261.021081,1116.449682,584.8213618,25262,14.00055421
Transporte Publico,2,Curitiba,0.001860575591,10.59107079,8.746554172,2.500553511,40.8216005,97.30010482,27.81713963,1387.636832,884.1977818,252.7834189,25262,47.00186058
Transporte Publico,2,Florianopolis,0.0007125608646,11.31787861,9.557018432,4.415036135,12.20398755,24.92838546,11.51611492,1043.605045,789.5072905,364.727058,25262,18.00071256
Transporte Publico,2,Fortaleza,0.003364870749,15.32849114,15.81648866,3.36239478,13.77042093,19.04931415,4.049654499,1021.91899,816.3894712,173.5545579,25262,85.00336487
Transporte Publico,2,Goiania,0.0007521475793,10.27115665,8.839592839,3.974692655,55.08878177,134.4960982,60.47571006,1181.852071,1027.171443,461.8641224,25262,19.00075215
Transporte Publico,2,Maceio,0.00261272317,7.554103315,6.263986681,1.511217413,12.60025697,9.30996871,2.246075471,955.3583148,880.891689,212.5194269,25262,66.00261272
Transporte Publico,2,Manaus,0.003681564467,10.6533585,9.254260819,1.880824842,18.46851104,31.18034212,6.337055244,1088.517368,869.578938,176.7321779,25262,93.00368156
Transporte Publico,2,Porto Alegre,0.002969003602,13.72326143,9.376171532,2.121988391,14.47693411,34.1669955,7.732576944,1159.760874,1037.218984,234.7404413,25262,75.002969
Transporte Publico,2,Recife,0.004948339337,11.61820475,9.365095724,1.641743501,14.59240975,25.42392861,4.456929303,1029.221277,883.4359363,154.8703024,25262,125.0049483
Transporte Publico,2,Rio de Janeiro,0.008471556945,11.98449803,10.23008716,1.370630964,18.27579344,36.29808783,4.863231595,1396.991139,1322.270689,177.1583291,25262,214.0084716
Transporte Publico,2,Salvador,0.002850243458,12.22980201,9.239880477,2.134264283,21.05590468,56.46990276,13.04364238,1084.762559,781.4976809,180.5134376,25262,72.00285024
Transporte Publico,2,Sao Luis,0.0009104944381,11.3311431,9.795291637,4.003147056,21.26661798,43.29166413,17.69246943,924.4272994,825.4100071,337.3291743,25262,23.00091049
Transporte Publico,2,Sao Paulo,0.006096354064,16.86172551,16.6011497,2.621959002,25.81121008,68.41020017,10.80459748,1833.352059,1463.910533,231.2076857,25262,154.0060964
Transporte Publico,2,Vitoria,0.003523217608,12.77477607,10.70979693,2.225022076,20.73530122,33.32692802,6.923861493,1239.54838,1073.04128,222.9305142,25262,89.00352322
Transporte Publico,2,Zona Rural,0.01975377063,4.978421081,4.994083916,0.438181113,39.45968711,100.3227954,8.802325892,912.9751374,1399.326403,122.7769519,25262,499.0197538
Transporte Publico,3,Belem,0.0007521475793,7.174977888,7.121063941,3.20196202,23.00679754,41.48087039,18.65173135,1096.729485,2860.01243,1285.994797,25262,19.00075215
Transporte Publico,3,Belo Horizonte,0.003166937176,13.74352696,9.207751237,2.017700378,25.81075057,61.86918907,13.55743471,1793.447812,1522.801353,333.6924279,25262,80.00316694
Transporte Publico,3,Brasil Urbano,0.05130438225,8.508022676,8.10661607,0.4413520985,48.76785333,91.24472602,4.967677137,1086.364027,1171.824858,63.7981811,25262,1296.051304
Transporte Publico,3,Brasilia,0.004156605043,14.88183009,11.44525466,2.189167047,45.74167239,155.2806127,29.70097306,1910.715491,1285.266457,245.8366421,25262,105.0041566
Transporte Publico,3,Campo Grande,0.001148014726,5.978854733,7.099843118,2.584031746,71.18092884,157.6164482,57.36547964,777.4249641,730.8287852,265.9896494,25262,29.00114801
Transporte Publico,3,Cuiaba,0.0007125608646,13.92584978,11.44252475,5.286079606,19.82703314,25.76990984,11.90487221,1325.223729,1152.265024,532.3095017,25262,18.00071256
Transporte Publico,3,Curitiba,0.001029254582,12.95824931,10.49256147,4.033136673,98.6660947,150.5934215,57.88518399,1669.273745,1020.769429,392.3639266,25262,26.00102925
Transporte Publico,3,Florianopolis,0.0006333874352,10.43952049,8.147710426,3.992304751,27.8305332,47.72014372,23.38244077,1172.588211,754.7026653,369.7975111,25262,16.00063339
Transporte Publico,3,Fortaleza,0.003721151182,13.33307536,11.4462527,2.313915495,15.6350352,58.27361901,11.78029469,970.6363117,823.5103738,166.4766159,25262,94.00372115
Transporte Publico,3,Goiania,0.0006729741499,11.48172742,8.699457199,4.13538346,18.24172452,41.98460157,19.95784598,1171.374388,802.190498,381.3301499,25262,17.00067297
Transporte Publico,3,Maceio,0.002177269308,8.136325784,7.740347645,2.045630609,14.65983878,31.635649,8.360716453,895.9412259,972.7548043,257.0810891,25262,55.00217727
Transporte Publico,3,Manaus,0.002969003602,12.17067579,9.579846212,2.168083463,13.58044259,21.61818991,4.892567063,1248.798923,1052.012633,238.0884978,25262,75.002969
Transporte Publico,3,Porto Alegre,0.002850243458,14.64463792,10.33688225,2.387654108,23.51178487,44.90798,10.37302355,1629.35988,1272.35811,293.8943287,25262,72.00285024
Transporte Publico,3,Recife,0.005106686196,11.80030625,8.911123425,1.537749857,10.45727471,12.30869298,2.124052149,1117.362782,1039.179222,179.3261774,25262,129.0051067
Transporte Publico,3,Rio de Janeiro,0.008234036657,13.06121456,11.27990598,1.532928517,17.89388424,34.93321207,4.747390368,1631.186893,1739.726743,236.4272133,25262,208.008234
Transporte Publico,3,Salvador,0.003206523891,15.23728033,9.711120646,2.114827415,10.73015874,11.56269837,2.518052487,1389.164358,983.00096,214.0718311,25262,81.00320652
Transporte Publico,3,Sao Luis,0.001464708444,11.92250622,9.683143253,3.120064601,51.0919107,111.7008357,35.99180704,1476.777613,3303.846505,1064.552517,25262,37.00146471
Transporte Publico,3,Sao Paulo,0.004314951902,21.36400244,20.51790732,3.851837049,25.30475346,73.28266923,13.75739231,1981.160811,1687.838838,316.8588331,25262,109.004315
Transporte Publico,3,Vitoria,0.003839911326,12.71359542,10.91968733,2.173063551,29.63327983,82.38028891,16.39402281,1159.43388,834.8114454,166.1309769,25262,97.00383991
Transporte Publico,3,Zona Rural,0.02078302522,4.870119585,5.379566812,0.4601672908,37.22453233,88.8170145,7.597393316,970.4340898,1605.122228,137.3019005,25262,525.020783
Transporte Publico,4,Belem,0.0006333874352,8.987834838,7.837114926,3.840115753,21.54603308,43.77869882,21.45116826,771.8387754,624.2326268,305.8683669,25262,16.00063339
Transporte Publico,4,Belo Horizonte,0.003048177032,13.92564629,9.650277588,2.15547274,39.07482427,77.81540684,17.38074233,1898.542916,1283.009908,286.5713297,25262,77.00304818
Transporte Publico,4,Brasil Urbano,0.04797909821,8.730406765,9.152171934,0.5152535014,43.38076701,98.72124748,5.557857609,1140.149409,1453.699586,81.84109814,25262,1212.047979
Transporte Publico,4,Brasilia,0.004196191758,13.39940488,9.539154978,1.815954921,42.68379968,110.4466236,21.02556148,1907.294,2310.42834,439.8328492,25262,106.0041962
Transporte Publico,4,Campo Grande,0.001068841297,10.46796166,8.252600384,3.112841624,61.44107505,136.2905802,51.4081588,1070.900401,625.358855,235.8823865,25262,27.00106884
Transporte Publico,4,Cuiaba,0.0005146272911,13.79849583,11.18766364,6.081571483,12.97670575,21.33964236,11.60014858,1084.735355,761.6754304,414.0438725,25262,13.00051463
Transporte Publico,4,Curitiba,0.001227188156,11.13374699,8.710888008,3.066406132,34.4784778,92.02448827,32.39445334,1472.111947,1055.858289,371.6831543,25262,31.00122719
Transporte Publico,4,Florianopolis,0.000395867147,13.03727315,13.20699403,8.185629299,9.166326154,3.151365841,1.953200895,1416.479354,1516.033998,939.6303414,25262,10.00039587
Transporte Publico,4,Fortaleza,0.003800324611,11.78959879,12.59843068,2.520164709,30.4780226,78.83784466,15.77056372,879.467613,844.7919823,168.9904873,25262,96.00380032
Transporte Publico,4,Goiania,0.000791734294,12.0191026,7.917613055,3.469983158,47.59444371,174.8888534,76.64701112,1271.815929,724.9597648,317.7217877,25262,20.00079173
Transporte Publico,4,Maceio,0.002454376311,7.886969444,7.456675106,1.856083319,13.19315248,17.86189409,4.446105428,766.303063,692.6503914,172.4115398,25262,62.00245438
Transporte Publico,4,Manaus,0.0026918966,12.81131147,9.56957156,2.274500986,13.32228154,18.37253384,4.366793861,1321.081373,1050.945343,249.7892622,25262,68.0026919
Transporte Publico,4,Porto Alegre,0.002493963026,18.97482913,15.01255851,3.707084877,11.10491236,24.66814907,6.091361596,1475.944742,1103.039007,272.3759057,25262,63.00249396
Transporte Publico,4,Recife,0.004433712046,11.79275028,9.689394999,1.794468094,13.5735836,16.26725173,3.012681824,1144.971366,949.3648927,175.821608,25262,112.0044337
Transporte Publico,4,Rio de Janeiro,0.007402715649,12.44669994,10.62715799,1.523156139,20.58115566,36.50445148,5.232064813,1604.617065,1446.881417,207.3768278,25262,187.0074027
Transporte Publico,4,Salvador,0.002771070029,15.92990013,11.52768045,2.700480221,20.02786337,50.56088392,11.8444181,1752.61958,2148.347616,503.2729929,25262,70.00277107
Transporte Publico,4,Sao Luis,0.001583468588,10.16414782,9.565633971,2.964366211,41.13994138,78.15659007,24.22053315,969.0560213,1030.083089,319.2201909,25262,40.00158347
Transporte Publico,4,Sao Paulo,0.004473298761,18.87223269,13.25436211,2.443811482,21.94295274,53.72575108,9.905841284,2480.222415,3994.525465,736.5022259,25262,113.0044733
Transporte Publico,4,Vitoria,0.003364870749,10.53693706,8.45000861,1.796369944,25.63266116,70.86511889,15.06506981,1084.002439,1126.804312,239.5450102,25262,85.00336487
Transporte Publico,4,Zona Rural,0.01991211749,4.712501642,5.090615392,0.4448712961,49.50270352,100.3478709,8.769448079,964.7167577,1220.421946,106.6532533,25262,503.0199121
Transporte Publico,5,Belem,0.0005542140058,10.75216414,7.889963641,4.132939761,48.10950503,74.86893895,39.21802796,1219.886111,638.501458,334.4613719,25262,14.00055421
Transporte Publico,5,Belo Horizonte,0.00328569732,14.6749493,10.68138463,2.297928965,27.27848279,58.79973366,12.6498217,2033.081291,2116.379839,455.3052529,25262,83.0032857
Transporte Publico,5,Brasil Urbano,0.03831993983,9.248307187,8.991255164,0.5664097695,44.49356717,99.59556829,6.274085413,1368.084944,1572.678435,99.07186635,25262,968.0383199
Transporte Publico,5,Brasilia,0.003048177032,14.65297514,10.15961698,2.269238087,41.79184437,132.0279013,29.48957059,1894.560953,1153.771481,257.7048124,25262,77.00304818
Transporte Publico,5,Campo Grande,0.0004750405764,8.515864883,7.667490074,4.338211196,19.29126021,28.8304463,16.31206088,859.2098662,769.0169458,435.1043029,25262,12.00047504
Transporte Publico,5,Cuiaba,0.0006333874352,11.0915174,9.360970985,4.586791501,45.67072539,81.28950311,39.83112464,1003.955628,736.1137082,360.6890895,25262,16.00063339
Transporte Publico,5,Curitiba,0.001108428012,9.586188171,9.155035109,3.391010151,88.34804631,161.0371118,59.64788495,1349.705416,910.891373,337.3926867,25262,28.00110843
Transporte Publico,5,Florianopolis,0.0004750405764,11.86906338,10.58057906,5.986416165,27.02074312,63.27480549,35.80043364,1497.288972,1478.958689,836.7842774,25262,12.00047504
Transporte Publico,5,Fortaleza,0.003087763746,15.48559254,13.07049813,2.900633973,33.16183288,125.2771121,27.80177495,1379.061093,1204.571124,267.3210992,25262,78.00308776
Transporte Publico,5,Goiania,0.0007521475793,12.06185115,7.896997727,3.55085799,22.90025181,34.93021934,15.70625353,1356.333863,938.0619468,421.7963427,25262,19.00075215
Transporte Publico,5,Maceio,0.002216856023,10.92511842,8.498119646,2.225752753,14.7365807,13.0433502,3.416199562,1398.898493,1010.900641,264.7662045,25262,56.00221686
Transporte Publico,5,Manaus,0.002771070029,11.71418645,8.539929085,2.000568083,17.21093777,28.35433467,6.6423007,1245.76054,1101.720972,258.0897089,25262,70.00277107
Transporte Publico,5,Porto Alegre,0.002137682594,17.3479765,15.14320184,4.038954143,25.46936427,65.5571672,17.48523165,1626.555108,1484.36334,395.9054054,25262,54.00213768
Transporte Publico,5,Recife,0.004077431614,10.66815708,9.343911993,1.804505534,18.15175411,28.60981112,5.525155047,1178.594234,971.9317359,187.700419,25262,103.0040774
Transporte Publico,5,Rio de Janeiro,0.008431970231,13.3130028,11.59933135,1.55772663,27.52714579,42.81071291,5.749244119,1870.665661,1705.956556,229.100616,25262,213.008432
Transporte Publico,5,Salvador,0.002375202882,14.56006863,10.83441976,2.741436078,23.61206868,49.71761886,12.58006215,1384.483624,1018.835438,257.7961985,25262,60.0023752
Transporte Publico,5,Sao Luis,0.001148014726,12.60389206,9.37124309,3.410721792,8.999591104,22.53022312,8.200013834,905.9258763,780.8300969,284.1879356,25262,29.00114801
Transporte Publico,5,Sao Paulo,0.00455247219,20.03786141,16.20958272,2.962586274,35.53366321,154.4320613,28.22517476,2249.362349,1705.34069,311.680998,25262,115.0045525
Transporte Publico,5,Vitoria,0.002533549741,13.53961517,9.950537672,2.437836935,41.89601814,156.8448364,38.42627884,1450.497303,1095.326013,268.3499424,25262,64.00253355
Transporte Publico,5,Zona Rural,0.02086219865,4.948545318,5.970202532,0.5097202038,43.41381104,80.91698335,6.908479406,1132.80517,1622.75635,138.5466729,25262,527.0208622
Transporte Publico,6,Belem,0.0002771070029,14.2020014,8.914645224,6.603940255,10.67526248,7.256019641,5.375235805,1242.519506,383.9694703,284.4433377,25262,7.000277107
Transporte Publico,6,Belo Horizonte,0.002256442738,15.20521736,14.5600859,3.779850305,24.93027468,54.17121956,14.06304209,1670.003276,1556.750207,404.1379141,25262,57.00225644
Transporte Publico,6,Brasil Urbano,0.03539052294,9.627557456,10.67627185,0.699840313,59.01652945,128.6307141,8.431872144,1235.224777,1437.743915,94.2455537,25262,894.0353905
Transporte Publico,6,Brasilia,0.003246110605,13.77408747,10.00867919,2.166296681,46.47387175,108.1083763,23.39917308,2030.013327,1309.227587,283.371594,25262,82.00324611
Transporte Publico,6,Campo Grande,0.0007521475793,7.662797447,7.624087201,3.428144707,96.38380066,225.5595981,101.422101,1340.753159,1721.87901,774.2370016,25262,19.00075215
Transporte Publico,6,Cuiaba,0.0005542140058,9.832737915,10.43252639,5.464791105,59.86335728,100.3654311,52.57366192,1223.102621,927.4438177,485.8158548,25262,14.00055421
Transporte Publico,6,Curitiba,0.0007521475793,17.18754447,8.875318589,3.990756616,13.45678339,13.96385149,6.278798015,1836.163108,798.7129603,359.138548,25262,19.00075215
Transporte Publico,6,Florianopolis,0.000395867147,14.92289823,8.88673585,5.507954738,104.739761,265.5722658,164.6003712,2041.844486,1000.577249,620.152809,25262,10.00039587
Transporte Publico,6,Fortaleza,0.00328569732,12.48412324,14.02036636,3.016257449,23.56683535,48.25325525,10.38091565,936.3785711,772.7476997,166.244301,25262,83.0032857
Transporte Publico,6,Goiania,0.000791734294,8.490931181,7.713510589,3.380532952,23.06162132,32.05679886,14.0492534,870.0781025,587.73501,257.5814923,25262,20.00079173
Transporte Publico,6,Maceio,0.001820988876,11.45164551,9.491471438,2.742854187,19.08494031,38.22833465,11.04725947,1208.072691,930.613396,268.9295192,25262,46.00182099
Transporte Publico,6,Manaus,0.002573136455,12.25989693,9.478430867,2.304240788,14.78908391,19.75065552,4.801455712,1218.678401,1024.839063,249.1420788,25262,65.00257314
Transporte Publico,6,Porto Alegre,0.00261272317,11.97661173,11.64539186,2.809507724,41.23899765,98.9728481,23.87768351,1230.993558,1108.541765,267.4411208,25262,66.00261272
Transporte Publico,6,Recife,0.004314951902,10.55113078,9.03215856,1.695611664,19.76465143,36.13632687,6.783890797,1064.169175,998.9725442,187.5376176,25262,109.004315
Transporte Publico,6,Rio de Janeiro,0.006175527493,15.0974346,12.33162512,1.935111999,33.85346587,217.1345066,34.07333463,2059.940997,1900.397693,298.2155509,25262,156.0061755
Transporte Publico,6,Salvador,0.002573136455,15.46134501,10.51653917,2.556608667,14.74061906,18.05062977,4.388173311,1614.312261,1144.87851,278.3241021,25262,65.00257314
Transporte Publico,6,Sao Luis,0.001227188156,15.1372038,11.48552671,4.043134236,9.039186529,10.88326432,3.831125876,1093.924035,799.9243357,281.5893036,25262,31.00122719
Transporte Publico,6,Sao Paulo,0.004275365187,17.89764912,15.12966787,2.853419389,25.54527558,49.84145504,9.399979922,1917.23184,1834.65982,346.0124801,25262,108.0042754
Transporte Publico,6,Vitoria,0.00328569732,11.0864471,10.14591523,2.182731291,46.86288121,71.47362588,15.37640678,1069.304059,677.3387295,145.7185879,25262,83.0032857
Transporte Publico,6,Zona Rural,0.0174973279,5.018768904,6.518585542,0.6077015244,48.59544026,114.1704543,10.64365247,862.9359652,1055.493743,98.39943839,25262,442.0174973
Transporte Publico,7,Belem,0.0005542140058,11.09022035,9.211396032,4.82513566,34.8269047,40.40430823,21.16468207,1914.684727,1709.542538,895.4966905,25262,14.00055421
Transporte Publico,7,Belo Horizonte,0.002652309885,14.67421397,9.821690348,2.351781273,30.6387435,81.90944222,19.61302846,1831.591106,1375.5485,329.3719398,25262,67.00265231
Transporte Publico,7,Brasil Urbano,0.03032342346,8.650487293,8.506262077,0.6023826652,55.593318,115.8497811,8.204061816,1343.416986,1479.384406,104.7646443,25262,766.0303234
Transporte Publico,7,Brasilia,0.002177269308,11.50077763,9.327972647,2.46521051,43.73415135,99.75353341,26.36301244,1697.449328,1181.082429,312.1382241,25262,55.00217727
Transporte Publico,7,Campo Grande,0.0004750405764,5.97670488,9.357607323,5.29446748,185.4343939,221.6021057,125.3808908,1378.017844,1012.757309,573.0108621,25262,12.00047504
Transporte Publico,7,Cuiaba,0.0006729741499,11.72112635,9.700919706,4.611439769,16.19578866,18.84257329,8.957026183,1153.128208,915.7430508,435.3086152,25262,17.00067297
Transporte Publico,7,Curitiba,0.000791734294,7.024121513,10.35334791,4.537471409,132.4022555,172.8588079,75.75732078,1436.075528,1091.623372,478.4162461,25262,20.00079173
Transporte Publico,7,Florianopolis,0.0001979335735,12.576626,8.106924338,7.105901923,10.46667502,3.255302597,2.853346105,1384.445137,602.2430236,527.8795855,25262,5.000197934
Transporte Publico,7,Fortaleza,0.002889830173,12.06564142,10.87814367,2.495407361,28.24686519,83.48365647,19.15085304,1338.498129,2951.735484,677.1175924,25262,73.00288983
Transporte Publico,7,Goiania,0.000395867147,3.874313314,2.343628083,1.452569045,65.08135691,120.1360696,74.45973918,737.8522449,436.6371334,270.6255264,25262,10.00039587
Transporte Publico,7,Maceio,0.001543881873,9.561087605,8.659760562,2.717826144,52.42933185,91.64688968,28.76295609,1300.259297,919.3527611,288.5346485,25262,39.00154388
Transporte Publico,7,Manaus,0.002375202882,13.06390735,9.409353776,2.380851257,18.10147009,44.65253255,11.29844204,1278.023644,1038.975337,262.8922024,25262,60.0023752
Transporte Publico,7,Porto Alegre,0.002296029453,12.83692767,10.32032011,2.655995059,50.77832948,122.8653027,31.62010804,1354.825863,1064.973545,274.0772033,25262,58.00229603
Transporte Publico,7,Recife,0.003246110605,12.3731459,9.836557873,2.12904243,23.14728432,41.48905998,8.979967404,1305.348593,984.684779,213.1269598,25262,82.00324611
Transporte Publico,7,Rio de Janeiro,0.007442302363,11.69056945,9.589608518,1.370787214,20.58722385,37.52351777,5.36380169,1680.149075,1628.909215,232.8445338,25262,188.0074423
Transporte Publico,7,Salvador,0.002335616167,15.45350889,12.05502354,3.076027035,16.70096166,51.68306538,13.18773919,1401.17253,1524.176003,388.9172491,25262,59.00233562
Transporte Publico,7,Sao Luis,0.001227188156,11.53107707,8.681789948,3.056163035,42.58786796,93.61673981,32.9549576,1855.624042,2525.177143,888.9126652,25262,31.00122719
Transporte Publico,7,Sao Paulo,0.003919084755,16.67383564,14.28383104,2.813683207,51.34242922,164.8102494,32.46494792,2094.677055,1785.167325,351.6490295,25262,99.00391908
Transporte Publico,7,Vitoria,0.002771070029,11.48297725,9.670039392,2.265308291,28.39165268,82.76941626,19.38960508,1345.678587,886.1399588,207.5875924,25262,70.00277107
Transporte Publico,7,Zona Rural,0.01714104746,6.199768558,7.210121588,0.6791203302,54.52556212,139.809132,13.16860232,1013.451321,1642.517287,154.7084704,25262,433.017141
Transporte Publico,8,Belem,0.0005542140058,9.390398752,6.976718654,3.654561572,10.82052532,10.71715626,5.61388661,812.8441425,557.9570221,292.2703915,25262,14.00055421
Transporte Publico,8,Belo Horizonte,0.00201892245,12.18802391,9.738654647,2.672772341,56.90402329,113.6325532,31.18643759,1731.179121,1569.67613,430.7973838,25262,51.00201892
Transporte Publico,8,Brasil Urbano,0.02767111357,8.43414213,8.976338569,0.6654397325,67.0631193,184.8340714,13.70223885,1233.325663,1617.609228,119.9176528,25262,699.0276711
Transporte Publico,8,Brasilia,0.00201892245,13.02549743,11.91227557,3.269322287,54.5974945,110.1260278,30.2240722,1857.389622,1443.579428,396.1901625,25262,51.00201892
Transporte Publico,8,Campo Grande,0.000395867147,6.30558659,10.55146119,6.539743237,139.3707018,250.7109686,155.389413,1087.818896,1096.560201,679.6425657,25262,10.00039587
Transporte Publico,8,Cuiaba,0.0005146272911,7.815386393,8.672417553,4.71429326,70.15816973,99.3056671,53.98218366,2786.232427,2981.732415,1620.858421,25262,13.00051463
Transporte Publico,8,Curitiba,0.0006333874352,9.699811275,8.153816421,3.995296633,66.10493548,149.741079,73.37178053,2002.527993,2367.611644,1160.108389,25262,16.00063339
Transporte Publico,8,Florianopolis,0.0004750405764,14.87714535,6.789028582,3.841183949,6.351199548,1.874058209,1.060328768,1089.374479,626.3518034,354.3853829,25262,12.00047504
Transporte Publico,8,Fortaleza,0.00201892245,18.26227335,15.20613338,4.173321079,12.65166879,30.21255424,8.291831085,1242.261953,953.9840232,261.8207754,25262,51.00201892
Transporte Publico,8,Goiania,0.0004750405764,12.16710123,7.083140223,4.007590218,15.36641142,21.76984535,12.31722323,1627.506312,1561.375553,883.4151514,25262,12.00047504
Transporte Publico,8,Maceio,0.0013459483,10.34826243,10.38177937,3.489638405,67.66032403,92.10068779,30.95790094,1463.681158,1230.848722,413.7264741,25262,34.00134595
Transporte Publico,8,Manaus,0.001662642017,12.05261736,8.881349639,2.685977769,15.95528582,25.88423922,7.828144811,1249.592643,1258.730711,380.6766815,25262,42.00166264
