ESTRATO_POF,pos_estrato,tot_pop,uf,COD_UPA
3143,313,15677189,31,310161110
3125,313,15677189,31,310161615
3143,313,15677189,31,310162320
3130,313,15677189,31,310163114
3143,313,15677189,31,310166634
3128,313,15677189,31,310167202
3128,313,15677189,31,310167418
3116,313,15677189,31,310170421
3116,313,15677189,31,310170917
3137,313,15677189,31,310172569
3135,313,15677189,31,310173271
3125,313,15677189,31,310173951
3127,313,15677189,31,310174879
3118,313,15677189,31,310175402
3121,313,15677189,31,310177620
3110,313,15677189,31,310177630
3122,313,15677189,31,310178181
3115,313,15677189,31,310178821
3133,313,15677189,31,310178895
3125,313,15677189,31,310180171
3118,313,15677189,31,310181395
3110,313,15677189,31,310181548
3113,313,15677189,31,310184021
3142,313,15677189,31,310186639
3122,313,15677189,31,310186848
3123,313,15677189,31,310186920
3133,313,15677189,31,310187118
3125,313,15677189,31,310190289
3128,313,15677189,31,310190471
3129,313,15677189,31,310191275
3122,313,15677189,31,310192261
3126,313,15677189,31,310193755
3117,313,15677189,31,310194518
3116,313,15677189,31,310195840
3116,313,15677189,31,310196390
3142,313,15677189,31,310196854
3116,313,15677189,31,310198632
3119,313,15677189,31,310198853
3129,313,15677189,31,310199708
3145,313,15677189,31,310200737
3140,313,15677189,31,310201049
3124,313,15677189,31,310203115
3119,313,15677189,31,310203467
3148,313,15677189,31,310207446
3139,313,15677189,31,310208535
3122,313,15677189,31,310209839
3113,313,15677189,31,310210000
3116,313,15677189,31,310210853
3113,313,15677189,31,310211172
3117,313,15677189,31,310211721
3117,313,15677189,31,310212198
3138,313,15677189,31,310212286
3120,313,15677189,31,310212471
3110,313,15677189,31,310214420
3117,313,15677189,31,310216541
3141,313,15677189,31,310216660
3116,313,15677189,31,310217505
3123,313,15677189,31,310219220
3125,313,15677189,31,310222353
3146,313,15677189,31,310222511
3114,313,15677189,31,310222813
3119,313,15677189,31,310223165
3148,313,15677189,31,310224108
3139,313,15677189,31,310224549
3129,313,15677189,31,310226102
3123,313,15677189,31,310226167
3129,313,15677189,31,310227404
3135,313,15677189,31,310228663
3143,313,15677189,31,310229368
3120,313,15677189,31,310229929
3118,313,15677189,31,310233948
3117,313,15677189,31,310234290
3126,313,15677189,31,310234612
3117,313,15677189,31,310235111
3147,313,15677189,31,310235130
3129,313,15677189,31,310236691
3123,313,15677189,31,310236737
3119,313,15677189,31,310237985
3137,313,15677189,31,310238113
3119,313,15677189,31,310238283
3146,313,15677189,31,310238528
3113,313,15677189,31,310239242
3125,313,15677189,31,310239298
3113,313,15677189,31,310241345
3128,313,15677189,31,310241552
3115,313,15677189,31,310244120
3142,313,15677189,31,310245359
3114,313,15677189,31,310245690
3123,313,15677189,31,310245700
3117,313,15677189,31,310246870
3119,313,15677189,31,310247623
3138,313,15677189,31,310248612
3113,313,15677189,31,310249883
3119,313,15677189,31,310250358
3114,313,15677189,31,310250578
3127,313,15677189,31,310251315
3122,313,15677189,31,310251596
3126,313,15677189,31,310252220
3117,313,15677189,31,310255272
3122,313,15677189,31,310256450
3113,313,15677189,31,310256678
3125,313,15677189,31,310257424
3126,313,15677189,31,310257729
3143,313,15677189,31,310261420
3122,313,15677189,31,310261600
3126,313,15677189,31,310261610
3125,313,15677189,31,310261818
3140,313,15677189,31,310263539
3149,313,15677189,31,310263661
3114,313,15677189,31,310266584
3147,313,15677189,31,310268593
3146,313,15677189,31,310271030
3128,313,15677189,31,310271158
3116,313,15677189,31,310272280
3110,313,15677189,31,310273294
3113,313,15677189,31,310274658
3125,313,15677189,31,310276036
3120,313,15677189,31,310277572
3117,313,15677189,31,310279015
3129,313,15677189,31,310279024
3132,313,15677189,31,310280854
3129,313,15677189,31,310282055
3120,313,15677189,31,310282310
3128,313,15677189,31,310282659
3134,313,15677189,31,310282988
3125,313,15677189,31,310284664
3129,313,15677189,31,310285680
3123,313,15677189,31,310286589
3110,313,15677189,31,310287589
3116,313,15677189,31,310287730
3129,313,15677189,31,310288515
3128,313,15677189,31,310289420
3122,313,15677189,31,310289705
3114,313,15677189,31,310290247
3114,313,15677189,31,310290788
3125,313,15677189,31,310291134
3143,313,15677189,31,310291577
3120,313,15677189,31,310291710
3119,313,15677189,31,310291829
3134,313,15677189,31,310292888
3129,313,15677189,31,310295900
3114,313,15677189,31,310296140
3116,313,15677189,31,310297049
3122,313,15677189,31,310297764
3138,313,15677189,31,310298057
3116,313,15677189,31,310298885
3117,313,15677189,31,310300310
3149,313,15677189,31,310300823
3128,313,15677189,31,310300933
3113,313,15677189,31,310302813
3125,313,15677189,31,310303740
3113,313,15677189,31,310305299
3146,313,15677189,31,310306730
3122,313,15677189,31,310307674
3132,313,15677189,31,310307709
3117,313,15677189,31,310307923
3119,313,15677189,31,310308180
3113,313,15677189,31,310309359
3128,313,15677189,31,310309368
3126,313,15677189,31,310310133
3125,313,15677189,31,310310490
3116,313,15677189,31,310320350
3117,313,15677189,31,310331460
3141,313,15677189,31,310337291
3117,313,15677189,31,310337818
3128,313,15677189,31,310348372
3134,313,15677189,31,310354742
3118,313,15677189,31,310356136
3117,313,15677189,31,310371440
3113,313,15677189,31,310378066
3132,313,15677189,31,310380226
3202,321,365510,32,320000190
3201,321,365510,32,320000263
3202,321,365510,32,320003785
3202,321,365510,32,320003826
3201,321,365510,32,320005816
3202,321,365510,32,320005936
3201,321,365510,32,320008258
3202,321,365510,32,320009539
3201,321,365510,32,320013983
3201,321,365510,32,320020176
3201,321,365510,32,320023113
3201,321,365510,32,320024071
3201,321,365510,32,320024740
3202,321,365510,32,320028727
3201,321,365510,32,320030182
3201,321,365510,32,320033787
3201,321,365510,32,320034145
3201,321,365510,32,320036377
3201,321,365510,32,320037639
3201,321,365510,32,320038470
3202,321,365510,32,320039291
3201,321,365510,32,320040217
3202,321,365510,32,320041394
3201,321,365510,32,320042342
3201,321,365510,32,320042802
3202,321,365510,32,320042991
3201,321,365510,32,320045325
3201,321,365510,32,320046429
3201,321,365510,32,320051706
3202,321,365510,32,320055276
3201,321,365510,32,320055637
3201,321,365510,32,320058341
3201,321,365510,32,320059372
3204,322,1573540,32,320000391
3203,322,1573540,32,320000620
3203,322,1573540,32,320001222
3203,322,1573540,32,320001647
3203,322,1573540,32,320001827
3203,322,1573540,32,320002237
3204,322,1573540,32,320002724
3203,322,1573540,32,320003720
3204,322,1573540,32,320003940
3204,322,1573540,32,320003959
3204,322,1573540,32,320003995
3205,322,1573540,32,320004200
3203,322,1573540,32,320005482
3204,322,1573540,32,320007190
3204,322,1573540,32,320007270
3204,322,1573540,32,320009946
3203,322,1573540,32,320010554
3203,322,1573540,32,320010637
3204,322,1573540,32,320010664
3203,322,1573540,32,320011608
3204,322,1573540,32,320011716
3203,322,1573540,32,320011932
3212,322,1573540,32,320012020
3203,322,1573540,32,320012730
3204,322,1573540,32,320013107
3204,322,1573540,32,320013161
3204,322,1573540,32,320013737
3204,322,1573540,32,320013974
3204,322,1573540,32,320014658
3205,322,1573540,32,320014846
3203,322,1573540,32,320014855
3204,322,1573540,32,320014921
3203,322,1573540,32,320014977
3204,322,1573540,32,320015341
3204,322,1573540,32,320015572
3204,322,1573540,32,320015600
3204,322,1573540,32,320016209
3204,322,1573540,32,320016654
3203,322,1573540,32,320017750
3205,322,1573540,32,320017895
3203,322,1573540,32,320018632
3204,322,1573540,32,320019288
3204,322,1573540,32,320019771
3204,322,1573540,32,320020396
3204,322,1573540,32,320020533
3204,322,1573540,32,320020551
3204,322,1573540,32,320021704
3204,322,1573540,32,320021877
3204,322,1573540,32,320021911
3203,322,1573540,32,320021949
3203,322,1573540,32,320022180
3203,322,1573540,32,320022231
3212,322,1573540,32,320022950
3203,322,1573540,32,320023090
3203,322,1573540,32,320023237
3212,322,1573540,32,320023639
3204,322,1573540,32,320025644
3203,322,1573540,32,320026151
3204,322,1573540,32,320026306
3203,322,1573540,32,320026615
3204,322,1573540,32,320026670
3204,322,1573540,32,320026824
3204,322,1573540,32,320027346
3204,322,1573540,32,320027598
3203,322,1573540,32,320028013
3204,322,1573540,32,320028805
3203,322,1573540,32,320029370
3203,322,1573540,32,320031080
3204,322,1573540,32,320031649
3203,322,1573540,32,320031900
3204,322,1573540,32,320031919
3204,322,1573540,32,320032178
3204,322,1573540,32,320032210
3204,322,1573540,32,320034202
3205,322,1573540,32,320034351
3204,322,1573540,32,320034491
3204,322,1573540,32,320035050
3204,322,1573540,32,320035420
3205,322,1573540,32,320035577
3203,322,1573540,32,320035974
3204,322,1573540,32,320036440
3205,322,1573540,32,320036703
3205,322,1573540,32,320037998
3203,322,1573540,32,320038204
3203,322,1573540,32,320038310
3205,322,1573540,32,320038586
3203,322,1573540,32,320038655
3203,322,1573540,32,320038664
3203,322,1573540,32,320039720
3203,322,1573540,32,320039910
3204,322,1573540,32,320040574
3204,322,1573540,32,320041853
3204,322,1573540,32,320041934
3204,322,1573540,32,320046083
3204,322,1573540,32,320046710
3203,322,1573540,32,320046992
3203,322,1573540,32,320047082
3205,322,1573540,32,320047547
3204,322,1573540,32,320047690
3204,322,1573540,32,320048777
3204,322,1573540,32,320048846
3203,322,1573540,32,320049270
3204,322,1573540,32,320049592
3204,322,1573540,32,320050782
3205,322,1573540,32,320052359
3204,322,1573540,32,320052632
3203,322,1573540,32,320054487
3203,322,1573540,32,320054526
3204,322,1573540,32,320055192
3204,322,1573540,32,320055600
3204,322,1573540,32,320055784
3203,322,1573540,32,320056126
3203,322,1573540,32,320058622
3203,322,1573540,32,320058700
3204,322,1573540,32,320058995
3204,322,1573540,32,320059363
3204,322,1573540,32,320059430
3204,322,1573540,32,320059866
3204,322,1573540,32,320059998
3204,322,1573540,32,320060395
3204,322,1573540,32,320060450
3204,322,1573540,32,320060963
3204,322,1573540,32,320062347
3204,322,1573540,32,320063112
3204,322,1573540,32,320065680
3204,322,1573540,32,320069170
3204,322,1573540,32,320071151
3204,322,1573540,32,320072140
3206,323,2008605,32,320000593
3206,323,2008605,32,320001269
3206,323,2008605,32,320001395
3208,323,2008605,32,320001485
3207,323,2008605,32,320001700
3215,323,2008605,32,320002005
3208,323,2008605,32,320002264
3211,323,2008605,32,320002715
3207,323,2008605,32,320002868
3206,323,2008605,32,320003297
3206,323,2008605,32,320003424
3206,323,2008605,32,320004906
3213,323,2008605,32,320005206
3208,323,2008605,32,320005260
3209,323,2008605,32,320006066
3208,323,2008605,32,320006375
3208,323,2008605,32,320006901
3210,323,2008605,32,320007172
3207,323,2008605,32,320007486
3210,323,2008605,32,320009330
3209,323,2008605,32,320009888
3210,323,2008605,32,320010307
3213,323,2008605,32,320010646
3207,323,2008605,32,320011300
3206,323,2008605,32,320011581
3211,323,2008605,32,320011644
3206,323,2008605,32,320012369
3208,323,2008605,32,320012892
3213,323,2008605,32,320014509
3208,323,2008605,32,320015323
3211,323,2008605,32,320015509
3206,323,2008605,32,320015878
3206,323,2008605,32,320016190
3214,323,2008605,32,320016554
3215,323,2008605,32,320016845
3208,323,2008605,32,320016872
3215,323,2008605,32,320016963
3210,323,2008605,32,320017222
3208,323,2008605,32,320017376
3206,323,2008605,32,320017456
3210,323,2008605,32,320018255
3206,323,2008605,32,320018545
3211,323,2008605,32,320018554
3210,323,2008605,32,320018614
3213,323,2008605,32,320018641
3206,323,2008605,32,320018904
3208,323,2008605,32,320019070
3206,323,2008605,32,320019391
3206,323,2008605,32,320019916
3206,323,2008605,32,320021056
3210,323,2008605,32,320021308
3208,323,2008605,32,320021679
3211,323,2008605,32,320021976
3208,323,2008605,32,320022393
3206,323,2008605,32,320023178
3208,323,2008605,32,320023483
3207,323,2008605,32,320023849
3208,323,2008605,32,320024309
3208,323,2008605,32,320024411
3208,323,2008605,32,320025070
3207,323,2008605,32,320025238
3210,323,2008605,32,320025801
3209,323,2008605,32,320026260
3209,323,2008605,32,320026642
3206,323,2008605,32,320027435
3208,323,2008605,32,320029551
3208,323,2008605,32,320029600
3206,323,2008605,32,320029665
3206,323,2008605,32,320030375
3206,323,2008605,32,320031152
3206,323,2008605,32,320031323
3206,323,2008605,32,320031800
3209,323,2008605,32,320032150
3206,323,2008605,32,320032568
3208,323,2008605,32,320032726
3209,323,2008605,32,320034023
3208,323,2008605,32,320035679
3213,323,2008605,32,320035697
3206,323,2008605,32,320036168
3209,323,2008605,32,320037343
3211,323,2008605,32,320037432
3206,323,2008605,32,320038213
3209,323,2008605,32,320038347
3210,323,2008605,32,320038691
3208,323,2008605,32,320039834
3210,323,2008605,32,320040877
3208,323,2008605,32,320041619
3210,323,2008605,32,320042398
3208,323,2008605,32,320042477
3213,323,2008605,32,320042662
3214,323,2008605,32,320042690
3210,323,2008605,32,320042885
3208,323,2008605,32,320043852
3206,323,2008605,32,320044085
3208,323,2008605,32,320044142
3206,323,2008605,32,320045565
3208,323,2008605,32,320045962
3208,323,2008605,32,320046129
3208,323,2008605,32,320046165
3209,323,2008605,32,320046500
3214,323,2008605,32,320046756
3207,323,2008605,32,320047126
3206,323,2008605,32,320047672
3208,323,2008605,32,320049822
3206,323,2008605,32,320050957
3209,323,2008605,32,320051011
3210,323,2008605,32,320052066
3208,323,2008605,32,320052233
3207,323,2008605,32,320052386
3206,323,2008605,32,320053248
3206,323,2008605,32,320053370
3214,323,2008605,32,320053402
3210,323,2008605,32,320053476
3215,323,2008605,32,320053535
3208,323,2008605,32,320053887
3210,323,2008605,32,320054037
3207,323,2008605,32,320054207
3210,323,2008605,32,320054234
3206,323,2008605,32,320055396
3211,323,2008605,32,320056017
3211,323,2008605,32,320056562
3207,323,2008605,32,320056744
3206,323,2008605,32,320056826
3206,323,2008605,32,320057535
3207,323,2008605,32,320058379
3208,323,2008605,32,320058562
3206,323,2008605,32,320059421
3206,323,2008605,32,320059893
3210,323,2008605,32,320060294
3209,323,2008605,32,320060312
3208,323,2008605,32,320060505
3207,323,2008605,32,320060945
3209,323,2008605,32,320064213
3206,323,2008605,32,320067318
3208,323,2008605,32,320073881
3207,323,2008605,32,320073950
3307,331,6675001,33,330002806
3308,331,6675001,33,330007175
3305,331,6675001,33,330007371
3307,331,6675001,33,330007578
3302,331,6675001,33,330009473
3308,331,6675001,33,330009902
3309,331,6675001,33,330011971
3302,331,6675001,33,330013442
3301,331,6675001,33,330015380
3305,331,6675001,33,330023258
3307,331,6675001,33,330024602
3304,331,6675001,33,330026854
3307,331,6675001,33,330029509
3307,331,6675001,33,330029820
3302,331,6675001,33,330030102
3305,331,6675001,33,330031029
3308,331,6675001,33,330034139
3304,331,6675001,33,330035034
3304,331,6675001,33,330039325
3304,331,6675001,33,330039560
3304,331,6675001,33,330043503
3305,331,6675001,33,330045226
3303,331,6675001,33,330048600
3303,331,6675001,33,330050152
3308,331,6675001,33,330060993
3301,331,6675001,33,330061049
3309,331,6675001,33,330063284
3309,331,6675001,33,330064788
3304,331,6675001,33,330065941
3307,331,6675001,33,330066135
3301,331,6675001,33,330071442
3307,331,6675001,33,330071910
3301,331,6675001,33,330073600
3304,331,6675001,33,330074147
3305,331,6675001,33,330076150
3303,331,6675001,33,330076497
3305,331,6675001,33,330080448
3307,331,6675001,33,330081700
3301,331,6675001,33,330084585
3308,331,6675001,33,330092778
3303,331,6675001,33,330097054
3302,331,6675001,33,330099591
3302,331,6675001,33,330100040
3308,331,6675001,33,330103974
3303,331,6675001,33,330106554
3307,331,6675001,33,330106572
3301,331,6675001,33,330108784
3308,331,6675001,33,330115080
3306,331,6675001,33,330115469
3306,331,6675001,33,330116370
3301,331,6675001,33,330116770
3304,331,6675001,33,330116860
3301,331,6675001,33,330125410
3304,331,6675001,33,330128329
3309,331,6675001,33,330128407
3307,331,6675001,33,330129653
3304,331,6675001,33,330129984
3302,331,6675001,33,330131221
3301,331,6675001,33,330131853
3302,331,6675001,33,330132885
3309,331,6675001,33,330132991
3301,331,6675001,33,330137091
3302,331,6675001,33,330137770
3301,331,6675001,33,330138036
3307,331,6675001,33,330140407
3301,331,6675001,33,330141463
3302,331,6675001,33,330142492
3308,331,6675001,33,330143133
3305,331,6675001,33,330145045
3304,331,6675001,33,330149734
3304,331,6675001,33,330155550
3305,331,6675001,33,330158394
3308,331,6675001,33,330159438
3305,331,6675001,33,330160246
3307,331,6675001,33,330160713
3302,331,6675001,33,330166958
3302,331,6675001,33,330171400
3307,331,6675001,33,330173277
3301,331,6675001,33,330173496
3308,331,6675001,33,330180213
3308,331,6675001,33,330182881
3302,331,6675001,33,330187786
3301,331,6675001,33,330187866
3307,331,6675001,33,330189163
3304,331,6675001,33,330189905
3302,331,6675001,33,330190843
3301,331,6675001,33,330197362
3305,331,6675001,33,330197881
3308,331,6675001,33,330206803
3309,331,6675001,33,330206977
3306,331,6675001,33,330207755
3307,331,6675001,33,330210125
3301,331,6675001,33,330211286
3301,331,6675001,33,330218699
3308,331,6675001,33,330221020
3308,331,6675001,33,330223494
3308,331,6675001,33,330224000
3307,331,6675001,33,330224508
3302,331,6675001,33,330225110
3304,331,6675001,33,330225313
3307,331,6675001,33,330231640
3304,331,6675001,33,330231820
3304,331,6675001,33,330232300
3303,331,6675001,33,330234730
3303,331,6675001,33,330237917
3301,331,6675001,33,330238040
3301,331,6675001,33,330238675
3302,331,6675001,33,330242344
3306,331,6675001,33,330246320
3305,331,6675001,33,330249775
3303,331,6675001,33,330251258
3302,331,6675001,33,330252156
3307,331,6675001,33,330255610
3308,331,6675001,33,330257484
3307,331,6675001,33,330258651
3301,331,6675001,33,330260855
3307,331,6675001,33,330262482
3301,331,6675001,33,330265570
3307,331,6675001,33,330269402
3307,331,6675001,33,330270468
3308,331,6675001,33,330272276
3308,331,6675001,33,330274240
3302,331,6675001,33,330274410
3307,331,6675001,33,330274671
3307,331,6675001,33,330276213
3302,331,6675001,33,330295692
3302,331,6675001,33,330296163
3317,332,5877150,33,330000257
3317,332,5877150,33,330001153
3316,332,5877150,33,330002416
3310,332,5877150,33,330002499
3314,332,5877150,33,330003892
3331,332,5877150,33,330012636
3315,332,5877150,33,330014134
3311,332,5877150,33,330015909
3313,332,5877150,33,330018810
3311,332,5877150,33,330020884
3331,332,5877150,33,330024271
3316,332,5877150,33,330030313
3317,332,5877150,33,330035810
3317,332,5877150,33,330036433
3314,332,5877150,33,330036751
3311,332,5877150,33,330039828
3310,332,5877150,33,330041512
3312,332,5877150,33,330043778
3318,332,5877150,33,330045716
3332,332,5877150,33,330049264
3311,332,5877150,33,330049378
3316,332,5877150,33,330050217
3314,332,5877150,33,330054076
3317,332,5877150,33,330059062
3313,332,5877150,33,330060196
3333,332,5877150,33,330060351
3310,332,5877150,33,330063210
3314,332,5877150,33,330070166
3333,332,5877150,33,330070258
3313,332,5877150,33,330072630
3318,332,5877150,33,330074505
3315,332,5877150,33,330075024
3313,332,5877150,33,330078077
3313,332,5877150,33,330087520
3310,332,5877150,33,330091807
3314,332,5877150,33,330093011
3317,332,5877150,33,330095537
3315,332,5877150,33,330096246
3313,332,5877150,33,330096700
3331,332,5877150,33,330100756
3313,332,5877150,33,330100857
3313,332,5877150,33,330102475
3313,332,5877150,33,330106054
3315,332,5877150,33,330109300
3313,332,5877150,33,330115247
3316,332,5877150,33,330115737
3317,332,5877150,33,330122178
3314,332,5877150,33,330122498
3310,332,5877150,33,330123503
3317,332,5877150,33,330123819
3312,332,5877150,33,330126886
3313,332,5877150,33,330130006
3317,332,5877150,33,330138293
3316,332,5877150,33,330142377
3310,332,5877150,33,330142837
3314,332,5877150,33,330143293
3315,332,5877150,33,330146290
3333,332,5877150,33,330153647
3314,332,5877150,33,330157381
3314,332,5877150,33,330157416
3314,332,5877150,33,330160879
3311,332,5877150,33,330162112
3312,332,5877150,33,330162840
3317,332,5877150,33,330166511
3311,332,5877150,33,330167351
3316,332,5877150,33,330168962
3315,332,5877150,33,330169218
3314,332,5877150,33,330169661
3311,332,5877150,33,330174630
3317,332,5877150,33,330178519
3317,332,5877150,33,330181543
3317,332,5877150,33,330186052
3314,332,5877150,33,330187955
3310,332,5877150,33,330191072
3313,332,5877150,33,330192781
3317,332,5877150,33,330193646
3313,332,5877150,33,330196704
3317,332,5877150,33,330197317
3316,332,5877150,33,330199871
3314,332,5877150,33,330202025
3314,332,5877150,33,330202823
3317,332,5877150,33,330204398
3317,332,5877150,33,330206812
3313,332,5877150,33,330208798
3317,332,5877150,33,330211493
3313,332,5877150,33,330212608
3314,332,5877150,33,330220544
3314,332,5877150,33,330226426
3313,332,5877150,33,330231361
3313,332,5877150,33,330231802
3310,332,5877150,33,330231957
3316,332,5877150,33,330234749
3310,332,5877150,33,330239447
3310,332,5877150,33,330240823
3311,332,5877150,33,330246776
3332,332,5877150,33,330247790
3318,332,5877150,33,330247960
3317,332,5877150,33,330249965
3317,332,5877150,33,330251294
3314,332,5877150,33,330254057
3313,332,5877150,33,330257288
3311,332,5877150,33,330258642
3313,332,5877150,33,330262924
3314,332,5877150,33,330265552
3313,332,5877150,33,330267632
3313,332,5877150,33,330269078
3314,332,5877150,33,330270917
3332,332,5877150,33,330275540
3317,332,5877150,33,330275708
3314,332,5877150,33,330276150
3317,332,5877150,33,330288450
3317,332,5877150,33,330290545
3317,332,5877150,33,330304046
3317,332,5877150,33,330305460
3317,332,5877150,33,330305766
3337,333,4558521,33,330000192
3336,333,4558521,33,330008471
3334,333,4558521,33,330009020
3324,333,4558521,33,330010209
3323,333,4558521,33,330011411
3335,333,4558521,33,330015491
3328,333,4558521,33,330022466
3325,333,4558521,33,330024235
3328,333,4558521,33,330025268
3329,333,4558521,33,330026581
3319,333,4558521,33,330026936
3319,333,4558521,33,330028112
3319,333,4558521,33,330029952
3325,333,4558521,33,330031570
3325,333,4558521,33,330035690
3326,333,4558521,33,330036360
3329,333,4558521,33,330037749
3335,333,4558521,33,330037963
3323,333,4558521,33,330042113
3322,333,4558521,33,330044926
3319,333,4558521,33,330049617
3324,333,4558521,33,330051295
3327,333,4558521,33,330054914
3320,333,4558521,33,330059470
3329,333,4558521,33,330060746
3327,333,4558521,33,330064590
3322,333,4558521,33,330065498
3325,333,4558521,33,330066717
3320,333,4558521,33,330083206
3330,333,4558521,33,330083270
3325,333,4558521,33,330084427
3320,333,4558521,33,330085890
3323,333,4558521,33,330086320
3337,333,4558521,33,330087119
3326,333,4558521,33,330088576
3328,333,4558521,33,330092235
3329,333,4558521,33,330093920
3335,333,4558521,33,330094612
3328,333,4558521,33,330094686
3325,333,4558521,33,330099687
3335,333,4558521,33,330113601
3329,333,4558521,33,330114542
3330,333,4558521,33,330117490
3322,333,4558521,33,330129264
3322,333,4558521,33,330131032
3321,333,4558521,33,330131619
3320,333,4558521,33,330135547
3321,333,4558521,33,330137224
3336,333,4558521,33,330149060
3322,333,4558521,33,330154052
3325,333,4558521,33,330155883
3322,333,4558521,33,330160823
3327,333,4558521,33,330161800
3326,333,4558521,33,330165447
3329,333,4558521,33,330167594
3329,333,4558521,33,330167629
3328,333,4558521,33,330172077
3325,333,4558521,33,330173697
3329,333,4558521,33,330179423
3336,333,4558521,33,330184300
3330,333,4558521,33,330186143
3322,333,4558521,33,330192763
3329,333,4558521,33,330197200
3321,333,4558521,33,330199379
3329,333,4558521,33,330203089
3324,333,4558521,33,330203846
3329,333,4558521,33,330204109
3322,333,4558521,33,330204850
3334,333,4558521,33,330208135
3325,333,4558521,33,330211122
3322,333,4558521,33,330217912
3328,333,4558521,33,330217921
3326,333,4558521,33,330222623
3337,333,4558521,33,330227615
3319,333,4558521,33,330229372
3328,333,4558521,33,330230422
3329,333,4558521,33,330236414
3325,333,4558521,33,330238409
3334,333,4558521,33,330241430
3323,333,4558521,33,330245021
3336,333,4558521,33,330247020
3320,333,4558521,33,330248268
3319,333,4558521,33,330250050
3322,333,4558521,33,330256519
3323,333,4558521,33,330257994
3326,333,4558521,33,330259405
3329,333,4558521,33,330263918
3325,333,4558521,33,330268516
3325,333,4558521,33,330270899
3326,333,4558521,33,330273226
3323,333,4558521,33,330293335
3319,333,4558521,33,330306571
3505,351,12140377,35,350003697
3505,351,12140377,35,350004564
3505,351,12140377,35,350013895
3508,351,12140377,35,350015071
3505,351,12140377,35,350034369
3501,351,12140377,35,350039964
3539,351,12140377,35,350043746
3501,351,12140377,35,350049391
3508,351,12140377,35,350065439
3509,351,12140377,35,350068802
3507,351,12140377,35,350080178
3507,351,12140377,35,350083494
3502,351,12140377,35,350088678
3501,351,12140377,35,350101587
3501,351,12140377,35,350107246
3501,351,12140377,35,350112627
3508,351,12140377,35,350124432
3505,351,12140377,35,350137210
3507,351,12140377,35,350159053
3537,351,12140377,35,350164890
3501,351,12140377,35,350176997
3502,351,12140377,35,350180347
3501,351,12140377,35,350182770
3504,351,12140377,35,350184248
3507,351,12140377,35,350200554
3501,351,12140377,35,350207287
3502,351,12140377,35,350224324
3505,351,12140377,35,350226477
3505,351,12140377,35,350235325
3505,351,12140377,35,350236929
3537,351,12140377,35,350248149
3507,351,12140377,35,350255200
3502,351,12140377,35,350256914
3502,351,12140377,35,350259143
3509,351,12140377,35,350265141
3507,351,12140377,35,350267950
3507,351,12140377,35,350268779
3504,351,12140377,35,350274519
3508,351,12140377,35,350276155
3505,351,12140377,35,350289295
3508,351,12140377,35,350289610
3502,351,12140377,35,350295660
3507,351,12140377,35,350296387
3505,351,12140377,35,350297569
3508,351,12140377,35,350297827
3501,351,12140377,35,350303299
3501,351,12140377,35,350306330
3502,351,12140377,35,350336460
3505,351,12140377,35,350340549
3505,351,12140377,35,350340960
3506,351,12140377,35,350342813
3505,351,12140377,35,350344379
3508,351,12140377,35,350349312
3538,351,12140377,35,350351564
3504,351,12140377,35,350358818
3505,351,12140377,35,350367169
3501,351,12140377,35,350367516
3506,351,12140377,35,350399355
3505,351,12140377,35,350403275
3502,351,12140377,35,350408439
3508,351,12140377,35,350415237
3502,351,12140377,35,350423357
3507,351,12140377,35,350423795
3501,351,12140377,35,350433697
3505,351,12140377,35,350435490
3504,351,12140377,35,350440186
3507,351,12140377,35,350441580
3507,351,12140377,35,350445119
3505,351,12140377,35,350448603
3501,351,12140377,35,350449268
3539,351,12140377,35,350452373
3502,351,12140377,35,350456478
3503,351,12140377,35,350459491
3503,351,12140377,35,350464520
3503,351,12140377,35,350468091
3506,351,12140377,35,350473669
3508,351,12140377,35,350482301
3501,351,12140377,35,350485570
3507,351,12140377,35,350487328
3501,351,12140377,35,350500951
3504,351,12140377,35,350506094
3509,351,12140377,35,350508107
3503,351,12140377,35,350513783
3508,351,12140377,35,350514707
3507,351,12140377,35,350527991
3501,351,12140377,35,350539491
3508,351,12140377,35,350540099
3505,351,12140377,35,350543940
3502,351,12140377,35,350550848
3507,351,12140377,35,350557438
3501,351,12140377,35,350558112
3507,351,12140377,35,350558679
3539,351,12140377,35,350563178
3538,351,12140377,35,350564363
3504,351,12140377,35,350567687
3502,351,12140377,35,350577764
3507,351,12140377,35,350591184
3501,351,12140377,35,350601869
3502,351,12140377,35,350602561
3505,351,12140377,35,350603229
3501,351,12140377,35,350616422
3501,351,12140377,35,350616504
3503,351,12140377,35,350622992
3501,351,12140377,35,350623862
3537,351,12140377,35,350627600
3503,351,12140377,35,350633929
3538,351,12140377,35,350639708
3508,351,12140377,35,350640387
3501,351,12140377,35,350647800
3501,351,12140377,35,350649987
3514,352,9352793,35,350008794
3511,352,9352793,35,350026687
3510,352,9352793,35,350028030
3510,352,9352793,35,350040700
3512,352,9352793,35,350046081
3510,352,9352793,35,350050836
3511,352,9352793,35,350070116
3514,352,9352793,35,350072342
3510,352,9352793,35,350098523
3540,352,9352793,35,350098541
3512,352,9352793,35,350108109
3513,352,9352793,35,350110070
3513,352,9352793,35,350124131
3510,352,9352793,35,350124733
3511,352,9352793,35,350127302
3513,352,9352793,35,350131010
3514,352,9352793,35,350145614
3510,352,9352793,35,350148568
3514,352,9352793,35,350156538
3512,352,9352793,35,350160645
3514,352,9352793,35,350161562
